run_id,concurrency,cpu_util_pct,dataset_gb_executed,elapsed_s,endpoint_internal,lat_avg_ms,lat_p99_ms,mib,op,paradigm,provider,rep,timelimit,tput_mib_s,workload,write_p99_ms,write_tput_mib_s
huawei-object-balanced-c16-r1,16,28.9,20.0,98.1,False,4.665,6.889,20480.0,READ,object,huawei,1,False,208.7,balanced,32.768,91.02
huawei-object-balanced-c16-r2,16,28.4,20.0,231.2,False,10.311,27.554,20480.0,WRITE,object,huawei,2,False,88.57,balanced,,
huawei-object-balanced-c16-r2,16,28.4,20.0,102.6,False,4.874,8.192,20480.0,READ,object,huawei,2,False,199.57,balanced,27.554,88.57
huawei-object-balanced-c16-r3,16,29.0,20.0,225.9,False,10.498,27.554,20480.0,WRITE,object,huawei,3,False,90.68,balanced,,
huawei-object-balanced-c16-r3,16,29.0,20.0,101.4,False,4.797,8.192,20480.0,READ,object,huawei,3,False,201.91,balanced,27.554,90.68
huawei-object-balanced-c64-r1,64,60.9,20.0,108.9,False,18.963,46.341,20480.0,WRITE,object,huawei,1,False,188.11,balanced,,
huawei-object-balanced-c64-r1,64,60.9,20.0,46.8,False,8.819,16.384,20480.0,READ,object,huawei,1,False,437.5,balanced,46.341,188.11
huawei-object-balanced-c64-r2,64,60.2,20.0,108.5,False,19.068,46.341,20480.0,WRITE,object,huawei,2,False,188.79,balanced,,
huawei-object-balanced-c64-r2,64,60.2,20.0,45.6,False,8.638,16.384,20480.0,READ,object,huawei,2,False,449.29,balanced,46.341,188.79
huawei-object-balanced-c64-r3,64,60.4,20.0,107.6,False,19.096,38.968,20480.0,WRITE,object,huawei,3,False,190.4,balanced,,
huawei-object-balanced-c64-r3,64,60.4,20.0,46.1,False,8.634,16.384,20480.0,READ,object,huawei,3,False,443.84,balanced,38.968,190.4
huawei-object-largeobj-c01-r1,1,9.3,40.0,196.4,False,76.704,155.872,40960.0,READ,object,huawei,1,False,208.58,largeobj,,
huawei-object-largeobj-c01-r2,1,10.8,40.0,176.0,False,68.738,131.072,40960.0,READ,object,huawei,2,False,232.75,largeobj,,
huawei-object-largeobj-c01-r3,1,12.8,40.0,153.0,False,59.776,131.072,40960.0,READ,object,huawei,3,False,267.64,largeobj,,
huawei-object-largeobj-c04-r1,4,49.5,40.0,43.7,False,65.68,311.744,40960.0,READ,object,huawei,1,False,938.18,largeobj,,
huawei-object-largeobj-c04-r2,4,50.4,40.0,43.4,False,65.937,311.744,40960.0,READ,object,huawei,2,False,942.8,largeobj,,
huawei-object-largeobj-c04-r3,4,50.7,40.0,44.1,False,66.062,311.744,40960.0,READ,object,huawei,3,False,929.64,largeobj,,
huawei-object-largeobj-c16-r1,16,74.0,40.0,43.4,False,247.498,1763.488,40960.0,READ,object,huawei,1,False,943.69,largeobj,,
huawei-object-largeobj-c16-r2,16,60.9,40.0,44.5,False,219.255,1246.974,40960.0,READ,object,huawei,2,False,920.35,largeobj,,
huawei-object-largeobj-c16-r3,16,60.6,40.0,43.3,False,228.276,1246.974,40960.0,READ,object,huawei,3,False,946.79,largeobj,,
huawei-object-largeobj-c64-r1,64,76.4,40.0,44.6,False,915.654,4194.304,40960.0,READ,object,huawei,1,False,918.57,largeobj,,
huawei-object-largeobj-c64-r2,64,78.1,40.0,44.6,False,998.844,3526.975,40960.0,READ,object,huawei,2,False,919.25,largeobj,,
huawei-object-largeobj-c64-r3,64,78.6,40.0,43.9,False,1020.104,2965.821,40960.0,READ,object,huawei,3,False,933.56,largeobj,,
alibaba-block-balanced-c01-r1,1,24.2,20,120.5,,0.366,2.896,20480.0,WRITE,block,alibaba,1,False,170.01,balanced,,
alibaba-block-balanced-c01-r1,1,24.2,20,134.6,,0.41,0.724,20480.0,READ,block,alibaba,1,False,152.17,balanced,2.896,170.01
alibaba-block-balanced-c01-r2,1,24.3,20,120.5,,0.366,2.435,20480.0,WRITE,block,alibaba,2,False,170.01,balanced,,
alibaba-block-balanced-c01-r2,1,24.3,20,146.0,,0.444,0.861,20480.0,READ,block,alibaba,2,False,140.28,balanced,2.435,170.01
alibaba-block-balanced-c01-r3,1,14.2,1,5.9,,0.36,4.871,1024.0,WRITE,block,alibaba,3,True,173.06,balanced,,
alibaba-block-balanced-c01-r3,1,14.2,1,6.5,,0.398,0.861,1024.0,READ,block,alibaba,3,True,156.43,balanced,4.871,173.06
alibaba-block-balanced-c04-r1,4,70.7,5,30.0,,1.464,9.742,5120.0,WRITE,block,alibaba,1,True,170.55,balanced,,
alibaba-block-balanced-c04-r1,4,70.7,5,30.1,,1.468,8.192,5120.0,READ,block,alibaba,1,True,170.0,balanced,9.742,170.55
alibaba-block-balanced-c04-r2,4,74.5,5,30.1,,1.467,9.742,5120.0,WRITE,block,alibaba,2,True,170.2,balanced,,
alibaba-block-balanced-c04-r2,4,74.5,5,30.1,,1.469,8.192,5120.0,READ,block,alibaba,2,True,170.01,balanced,9.742,170.2
alibaba-block-balanced-c04-r3,4,67.7,20,120.5,,1.458,9.742,20480.0,WRITE,block,alibaba,3,False,170.01,balanced,,
alibaba-block-balanced-c04-r3,4,67.7,20,120.5,,1.467,8.192,20480.0,READ,block,alibaba,3,False,169.95,balanced,9.742,170.01
alibaba-block-balanced-c16-r1,16,83.7,20,120.5,,5.865,11.585,20480.0,WRITE,block,alibaba,1,True,170.02,balanced,,
alibaba-block-balanced-c16-r1,16,83.7,20,120.5,,5.865,9.742,20480.0,READ,block,alibaba,1,True,169.98,balanced,11.585,170.02
alibaba-block-balanced-c16-r2,16,83.3,20,120.5,,5.866,11.585,20480.0,WRITE,block,alibaba,2,True,170.01,balanced,,
alibaba-block-balanced-c16-r2,16,83.3,20,120.5,,5.867,11.585,20480.0,READ,block,alibaba,2,True,169.98,balanced,11.585,170.01
alibaba-block-balanced-c16-r3,16,83.6,20,120.5,,5.866,11.585,20480.0,WRITE,block,alibaba,3,False,170.02,balanced,,
alibaba-block-balanced-c16-r3,16,83.6,20,120.5,,5.872,9.742,20480.0,READ,block,alibaba,3,False,170.0,balanced,11.585,170.02
alibaba-block-balanced-c64-r1,64,69.0,80,482.0,,23.435,38.968,81920.0,WRITE,block,alibaba,1,True,169.97,balanced,,
alibaba-block-balanced-c64-r1,64,69.0,80,481.9,,23.523,32.768,81920.0,READ,block,alibaba,1,True,170.0,balanced,38.968,169.97
alibaba-block-balanced-c64-r2,64,69.0,80,482.0,,23.435,38.968,81920.0,WRITE,block,alibaba,2,True,169.97,balanced,,
alibaba-block-balanced-c64-r2,64,69.0,80,481.9,,23.522,32.768,81920.0,READ,block,alibaba,2,True,170.0,balanced,38.968,169.97
alibaba-block-balanced-c64-r3,64,69.0,80,482.0,,23.441,38.968,81920.0,WRITE,block,alibaba,3,True,169.97,balanced,,
alibaba-block-balanced-c64-r3,64,69.0,80,481.9,,23.522,32.768,81920.0,READ,block,alibaba,3,True,170.0,balanced,38.968,169.97
alibaba-block-largeobj-c01-r1,1,15.0,2,12.1,,94.444,110.218,2048.0,READ,block,alibaba,1,True,169.41,largeobj,,
alibaba-block-largeobj-c01-r2,1,25.2,40,242.8,,94.83,110.218,40960.0,READ,block,alibaba,2,False,168.72,largeobj,,
alibaba-block-largeobj-c01-r3,1,25.8,40,242.9,,94.896,110.218,40960.0,READ,block,alibaba,3,False,168.6,largeobj,,
alibaba-block-largeobj-c04-r1,4,76.6,40,241.3,,376.86,440.872,40960.0,READ,block,alibaba,1,False,169.72,largeobj,,
alibaba-block-largeobj-c04-r2,4,59.6,40,241.3,,376.788,440.872,40960.0,READ,block,alibaba,2,False,169.76,largeobj,,
alibaba-block-largeobj-c04-r3,4,73.7,40,240.9,,376.201,440.872,40960.0,READ,block,alibaba,3,False,170.02,largeobj,,
alibaba-block-largeobj-c16-r1,16,95.9,40,241.0,,1501.47,1763.488,40960.0,READ,block,alibaba,1,True,169.97,largeobj,,
alibaba-block-largeobj-c16-r2,16,95.9,40,241.0,,1501.77,1763.488,40960.0,READ,block,alibaba,2,False,169.96,largeobj,,
alibaba-block-largeobj-c16-r3,16,95.9,40,241.0,,1501.78,1763.488,40960.0,READ,block,alibaba,3,False,169.96,largeobj,,
alibaba-block-largeobj-c64-r1,64,95.8,40,240.8,,5754.866,11863.283,40960.0,READ,block,alibaba,1,False,170.07,largeobj,,
alibaba-block-largeobj-c64-r2,64,95.9,40,240.8,,5768.678,14107.901,40960.0,READ,block,alibaba,2,False,170.08,largeobj,,
alibaba-block-largeobj-c64-r3,64,98.0,80,481.7,,5868.09,11863.283,81920.0,READ,block,alibaba,3,True,170.08,largeobj,,
alibaba-file-balanced-c01-r1,1,1.0,1,49.3,,3.005,4.096,1024.0,WRITE,file,alibaba,1,True,20.79,balanced,,
alibaba-file-balanced-c01-r1,1,1.0,1,33.0,,2.013,2.435,1024.0,READ,file,alibaba,1,True,31.04,balanced,4.096,20.79
alibaba-file-balanced-c01-r2,1,1.2,1,45.9,,2.802,4.096,1024.0,WRITE,file,alibaba,2,True,22.3,balanced,,
alibaba-file-balanced-c01-r2,1,1.2,1,29.3,,1.787,2.048,1024.0,READ,file,alibaba,2,True,34.96,balanced,4.096,22.3
alibaba-file-balanced-c01-r3,1,1.2,1,50.7,,3.094,5.793,1024.0,WRITE,file,alibaba,3,True,20.19,balanced,,
alibaba-file-balanced-c01-r3,1,1.2,1,33.2,,2.024,2.435,1024.0,READ,file,alibaba,3,True,30.86,balanced,5.793,20.19
alibaba-file-balanced-c04-r1,4,4.1,5,57.3,,2.792,4.871,5120.0,WRITE,file,alibaba,1,True,89.42,balanced,,
alibaba-file-balanced-c04-r1,4,4.1,5,40.5,,1.968,2.896,5120.0,READ,file,alibaba,1,True,126.3,balanced,4.871,89.42
alibaba-file-balanced-c04-r2,4,3.8,20,262.6,,3.2,4.871,20480.0,WRITE,file,alibaba,2,False,78.0,balanced,,
alibaba-file-balanced-c04-r2,4,3.8,20,195.2,,2.377,3.444,20480.0,READ,file,alibaba,2,False,104.94,balanced,4.871,78.0
alibaba-file-balanced-c04-r3,4,3.7,20,258.2,,3.147,4.871,20480.0,WRITE,file,alibaba,3,False,79.32,balanced,,
alibaba-file-balanced-c04-r3,4,3.7,20,193.6,,2.359,3.444,20480.0,READ,file,alibaba,3,False,105.78,balanced,4.871,79.32
alibaba-file-balanced-c16-r1,16,6.4,20,134.0,,6.537,16.384,20480.0,WRITE,file,alibaba,1,False,152.82,balanced,,
alibaba-file-balanced-c16-r1,16,6.4,20,134.7,,6.482,32.768,20480.0,READ,file,alibaba,1,False,152.04,balanced,16.384,152.82
alibaba-file-balanced-c16-r2,16,6.5,20,134.0,,6.536,16.384,20480.0,WRITE,file,alibaba,2,False,152.8,balanced,,
alibaba-file-balanced-c16-r2,16,6.5,20,134.3,,6.502,32.768,20480.0,READ,file,alibaba,2,False,152.54,balanced,16.384,152.8
alibaba-file-balanced-c16-r3,16,6.6,20,134.1,,6.537,16.384,20480.0,WRITE,file,alibaba,3,True,152.76,balanced,,
alibaba-file-balanced-c16-r3,16,6.6,20,134.0,,6.495,32.768,20480.0,READ,file,alibaba,3,True,152.79,balanced,16.384,152.76
alibaba-file-balanced-c64-r1,64,6.3,20,134.0,,26.13,38.968,20480.0,WRITE,file,alibaba,1,False,152.86,balanced,,
alibaba-file-balanced-c64-r1,64,6.3,20,135.0,,24.985,262.144,20480.0,READ,file,alibaba,1,False,151.73,balanced,38.968,152.86
alibaba-file-balanced-c64-r2,64,6.5,20,134.0,,26.132,38.968,20480.0,WRITE,file,alibaba,2,False,152.86,balanced,,
alibaba-file-balanced-c64-r2,64,6.5,20,134.1,,25.179,262.144,20480.0,READ,file,alibaba,2,False,152.75,balanced,38.968,152.86
alibaba-file-balanced-c64-r3,64,7.0,80,506.3,,24.699,38.968,81920.0,WRITE,file,alibaba,3,True,161.81,balanced,,
alibaba-file-balanced-c64-r3,64,7.0,80,507.0,,24.225,262.144,81920.0,READ,file,alibaba,3,True,161.58,balanced,38.968,161.81
alibaba-file-largeobj-c01-r1,1,3.2,2,13.6,,106.297,155.872,2048.0,READ,file,alibaba,1,True,150.52,largeobj,,
alibaba-file-largeobj-c01-r2,1,5.2,40,266.1,,103.959,311.744,40960.0,READ,file,alibaba,2,False,153.9,largeobj,,
alibaba-file-largeobj-c01-r3,1,5.3,40,269.3,,105.201,262.144,40960.0,READ,file,alibaba,3,False,152.09,largeobj,,
alibaba-file-largeobj-c04-r1,4,4.9,10,67.5,,387.018,4194.304,10240.0,READ,file,alibaba,1,True,151.66,largeobj,,
alibaba-file-largeobj-c04-r2,4,5.2,40,264.1,,394.387,4194.304,40960.0,READ,file,alibaba,2,False,155.08,largeobj,,
alibaba-file-largeobj-c04-r3,4,5.3,40,262.8,,374.705,4194.304,40960.0,READ,file,alibaba,3,False,155.87,largeobj,,
alibaba-file-largeobj-c16-r1,16,5.3,40,263.1,,1507.777,14107.901,40960.0,READ,file,alibaba,1,False,155.68,largeobj,,
alibaba-file-largeobj-c16-r2,16,5.3,40,264.0,,1510.936,14107.901,40960.0,READ,file,alibaba,2,False,155.14,largeobj,,
alibaba-file-largeobj-c16-r3,16,5.3,40,263.1,,1563.764,14107.901,40960.0,READ,file,alibaba,3,False,155.69,largeobj,,
alibaba-file-largeobj-c64-r1,64,5.4,40,266.7,,6071.958,33554.432,40960.0,READ,file,alibaba,1,False,153.58,largeobj,,
alibaba-file-largeobj-c64-r2,64,5.4,40,264.9,,6100.276,33554.432,40960.0,READ,file,alibaba,2,False,154.6,largeobj,,
alibaba-file-largeobj-c64-r3,64,5.7,80,507.8,,5900.014,28215.802,81920.0,READ,file,alibaba,3,True,161.32,largeobj,,
alibaba-object-balanced-c01-r1,1,1.2,1.0,205.1,True,12.516,27.554,1024.0,WRITE,object,alibaba,1,False,4.99,balanced,,
alibaba-object-balanced-c01-r1,1,1.2,1.0,197.9,True,12.072,38.968,1024.0,READ,object,alibaba,1,False,5.18,balanced,27.554,4.99
alibaba-object-balanced-c01-r2,1,1.3,1.0,218.0,True,13.302,27.554,1024.0,WRITE,object,alibaba,2,False,4.7,balanced,,
alibaba-object-balanced-c01-r2,1,1.3,1.0,132.6,True,8.086,19.484,1024.0,READ,object,alibaba,2,False,7.72,balanced,27.554,4.7
alibaba-object-balanced-c01-r3,1,1.2,1.0,223.6,True,13.645,27.554,1024.0,WRITE,object,alibaba,3,False,4.58,balanced,,
alibaba-object-balanced-c01-r3,1,1.2,1.0,139.2,True,8.491,23.17,1024.0,READ,object,alibaba,3,False,7.36,balanced,27.554,4.58
alibaba-object-balanced-c04-r1,4,4.9,5.0,273.7,True,12.826,23.17,5120.0,WRITE,object,alibaba,1,False,18.7,balanced,,
alibaba-object-balanced-c04-r1,4,4.9,5.0,166.5,True,8.061,23.17,5120.0,READ,object,alibaba,1,False,30.75,balanced,23.17,18.7
alibaba-object-balanced-c04-r2,4,4.7,5.0,294.8,True,13.778,27.554,5120.0,WRITE,object,alibaba,2,False,17.37,balanced,,
alibaba-object-balanced-c04-r2,4,4.7,5.0,168.9,True,8.11,23.17,5120.0,READ,object,alibaba,2,False,30.32,balanced,27.554,17.37
alibaba-object-balanced-c04-r3,4,5.0,5.0,277.5,True,13.378,23.17,5120.0,WRITE,object,alibaba,3,False,18.45,balanced,,
alibaba-object-balanced-c04-r3,4,5.0,5.0,159.3,True,7.687,19.484,5120.0,READ,object,alibaba,3,False,32.13,balanced,23.17,18.45
alibaba-object-balanced-c16-r1,16,20.1,20.0,287.1,True,13.576,27.554,20480.0,WRITE,object,alibaba,1,False,71.33,balanced,,
alibaba-object-balanced-c16-r1,16,20.1,20.0,171.0,True,8.145,27.554,20480.0,READ,object,alibaba,1,False,119.76,balanced,27.554,71.33
alibaba-object-balanced-c16-r2,16,20.4,20.0,287.9,True,13.811,27.554,20480.0,WRITE,object,alibaba,2,False,71.15,balanced,,
alibaba-object-balanced-c16-r2,16,20.4,20.0,164.8,True,7.913,23.17,20480.0,READ,object,alibaba,2,False,124.24,balanced,27.554,71.15
alibaba-object-balanced-c16-r3,16,20.6,20.0,285.1,True,13.559,27.554,20480.0,WRITE,object,alibaba,3,False,71.83,balanced,,
alibaba-object-balanced-c16-r3,16,20.6,20.0,162.7,True,7.811,23.17,20480.0,READ,object,alibaba,3,False,125.84,balanced,27.554,71.83
alibaba-object-balanced-c64-r1,64,92.0,80.0,281.2,True,13.495,27.554,81920.0,WRITE,object,alibaba,1,False,291.31,balanced,,
alibaba-object-balanced-c64-r1,64,92.0,80.0,223.0,True,10.783,32.768,81920.0,READ,object,alibaba,1,False,367.43,balanced,27.554,291.31
alibaba-object-balanced-c64-r2,64,85.9,80.0,308.6,True,14.641,27.554,81920.0,WRITE,object,alibaba,2,False,265.49,balanced,,
alibaba-object-balanced-c64-r2,64,85.9,80.0,224.9,True,10.832,32.768,81920.0,READ,object,alibaba,2,False,364.19,balanced,27.554,265.49
alibaba-object-balanced-c64-r3,64,87.1,80.0,303.6,True,14.372,27.554,81920.0,WRITE,object,alibaba,3,False,269.8,balanced,,
alibaba-object-balanced-c64-r3,64,87.1,80.0,224.5,True,10.821,32.768,81920.0,READ,object,alibaba,3,False,364.88,balanced,27.554,269.8
alibaba-object-largeobj-c01-r1,1,5.2,2.0,15.7,True,122.48,185.364,2048.0,READ,object,alibaba,1,False,130.63,largeobj,,
alibaba-object-largeobj-c01-r2,1,6.3,2.0,9.0,True,70.668,92.682,2048.0,READ,object,alibaba,2,False,226.4,largeobj,,
alibaba-object-largeobj-c01-r3,1,4.5,2.0,18.9,True,148.013,220.436,2048.0,READ,object,alibaba,3,False,108.1,largeobj,,
alibaba-object-largeobj-c04-r1,4,23.6,10.0,22.4,True,125.144,440.872,10240.0,READ,object,alibaba,1,False,456.71,largeobj,,
alibaba-object-largeobj-c04-r2,4,22.8,10.0,21.9,True,122.096,220.436,10240.0,READ,object,alibaba,2,False,468.63,largeobj,,
alibaba-object-largeobj-c04-r3,4,21.4,10.0,24.8,True,138.468,262.144,10240.0,READ,object,alibaba,3,False,413.39,largeobj,,
alibaba-object-largeobj-c16-r1,16,44.3,40.0,69.6,True,384.015,881.744,40960.0,READ,object,alibaba,1,False,588.67,largeobj,,
alibaba-object-largeobj-c16-r2,16,42.9,40.0,67.7,True,390.349,1048.576,40960.0,READ,object,alibaba,2,False,604.84,largeobj,,
alibaba-object-largeobj-c16-r3,16,41.6,40.0,70.3,True,399.54,1048.576,40960.0,READ,object,alibaba,3,False,582.64,largeobj,,
alibaba-object-largeobj-c64-r1,64,54.7,80.0,131.6,True,1573.518,2493.948,81920.0,READ,object,alibaba,1,False,622.46,largeobj,,
alibaba-object-largeobj-c64-r2,64,55.8,80.0,133.2,True,1576.753,2965.821,81920.0,READ,object,alibaba,2,False,615.02,largeobj,,
alibaba-object-largeobj-c64-r3,64,57.4,80.0,133.9,True,1575.439,2965.821,81920.0,READ,object,alibaba,3,False,612.01,largeobj,,
